id	TCGA-UB-A7ME_Alive	TCGA-DD-A4NL_Alive	TCGA-DD-A11C_Alive	TCGA-2Y-A9H7_Alive	TCGA-RC-A7S9_Alive	TCGA-G3-AAV2_Alive	TCGA-DD-A1EI_Alive	TCGA-FV-A496_Alive	TCGA-DD-AADL_Alive	TCGA-ZS-A9CF_Alive	TCGA-ZS-A9CFa_Alive	TCGA-RC-A6M3_Alive	TCGA-DD-AACJ_Alive	TCGA-DD-AACG_Dead	TCGA-UB-A7MF_Dead	TCGA-CC-A9FU_Alive	TCGA-DD-A3A4_Dead	TCGA-DD-AAD6_Alive	TCGA-DD-A115_Dead	TCGA-DD-A3A9_Dead	TCGA-DD-A119_Dead
ENSG00000279345.1	0.597684	0.361877	0.563175	0.683862	0.505077	0.337687	0.455639	0.637079	0.74474	1.01081	1.01081	0.431264	0.385399	0.286957	0.313772	0.532361	0.408318	0.25821	0.223321	0.480066	0.175109
ENSG00000214866.6	0.408318	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	1.01081	1.01081	0.431264	0.455639	0.480066	0.505077	0.532361	0.83542	0.563175	0.597684	0.637079	0.683862
ENSG00000153015.14	0.223321	0.175109	0.532361	0.597684	0.337687	0.313772	0.563175	0.408318	0.637079	0.505077	0.505077	0.683862	0.74474	1.01081	0.385399	0.83542	0.25821	0.286957	0.431264	0.480066	0.361877
ENSG00000202290.1	0.286957	0.683862	0.25821	0.223321	0.313772	0.175109	0.563175	0.83542	0.597684	1.01081	1.01081	0.637079	0.532361	0.337687	0.361877	0.385399	0.408318	0.431264	0.455639	0.480066	0.505077
ENSG00000240710.1	0.455639	0.563175	0.25821	0.683862	0.337687	0.637079	1.01081	0.83542	0.408318	0.505077	0.505077	0.480066	0.385399	0.361877	0.532361	0.74474	0.313772	0.286957	0.597684	0.223321	0.175109
ENSG00000250210.4	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000225215.1	0.83542	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	1.01081	0.431264	0.455639	0.683862	0.74474	0.480066	0.505077	0.532361	0.563175	0.597684
ENSG00000257246.1	0.431264	0.597684	0.337687	0.385399	0.175109	0.683862	0.532361	0.637079	0.408318	0.83542	0.83542	0.74474	0.505077	0.25821	0.361877	0.286957	0.455639	0.563175	1.01081	0.480066	0.313772
ENSG00000245017.2	0.563175	0.223321	0.313772	0.25821	0.431264	0.637079	0.361877	0.385399	1.01081	0.532361	0.532361	0.286957	0.455639	0.480066	0.597684	0.337687	0.408318	0.505077	0.83542	0.175109	0.74474
ENSG00000281091.1	0.505077	0.175109	0.431264	0.455639	0.223321	0.83542	0.683862	1.01081	0.25821	0.286957	0.286957	0.597684	0.563175	0.313772	0.74474	0.480066	0.532361	0.337687	0.361877	0.637079	0.385399
ENSG00000273797.1	0.431264	0.505077	0.563175	0.175109	0.223321	0.455639	0.385399	0.408318	0.25821	0.480066	0.480066	0.361877	0.286957	0.532361	0.597684	0.313772	0.683862	0.637079	0.74474	0.337687	1.01081
ENSG00000089116.3	0.597684	0.683862	0.175109	0.223321	0.532361	0.25821	0.286957	0.563175	0.313772	0.337687	0.337687	1.01081	0.385399	0.408318	0.83542	0.431264	0.455639	0.480066	0.74474	0.637079	0.505077
ENSG00000036448.8	0.637079	1.01081	0.223321	0.361877	0.532361	0.385399	0.74474	0.83542	0.313772	0.175109	0.175109	0.455639	0.25821	0.431264	0.597684	0.408318	0.480066	0.286957	0.683862	0.563175	0.505077
ENSG00000234055.1	0.683862	0.175109	0.505077	0.455639	0.597684	0.408318	0.223321	0.385399	0.637079	0.431264	0.431264	1.01081	0.25821	0.74474	0.532361	0.83542	0.480066	0.286957	0.313772	0.361877	0.337687
ENSG00000267552.5	0.408318	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.83542	0.361877	0.385399	0.385399	0.431264	0.683862	0.455639	0.74474	0.480066	1.01081	0.505077	0.532361	0.563175	0.597684
ENSG00000106038.11	0.408318	0.25821	0.337687	1.01081	0.455639	0.563175	0.505077	0.361877	0.83542	0.532361	0.532361	0.597684	0.313772	0.286957	0.74474	0.385399	0.223321	0.480066	0.431264	0.175109	0.637079
ENSG00000255189.1	0.597684	0.637079	0.431264	0.532361	0.455639	0.337687	0.408318	0.74474	1.01081	0.505077	0.505077	0.313772	0.563175	0.286957	0.361877	0.25821	0.83542	0.223321	0.385399	0.175109	0.480066
ENSG00000164114.17	0.597684	0.480066	0.532361	0.286957	0.408318	0.223321	0.683862	0.361877	0.385399	0.505077	0.505077	0.74474	0.25821	0.83542	0.313772	0.431264	0.337687	0.175109	0.563175	0.637079	1.01081
ENSG00000199836.1	0.385399	0.74474	0.431264	0.361877	0.175109	0.223321	0.408318	0.683862	0.480066	1.01081	1.01081	0.637079	0.532361	0.337687	0.313772	0.455639	0.286957	0.25821	0.563175	0.505077	0.597684
ENSG00000149089.11	0.480066	0.223321	0.361877	0.455639	0.83542	1.01081	0.286957	0.337687	0.505077	0.532361	0.532361	0.597684	0.313772	0.431264	0.683862	0.637079	0.408318	0.175109	0.25821	0.385399	0.74474
ENSG00000224570.1	0.408318	0.683862	0.597684	0.25821	0.385399	0.505077	0.480066	0.337687	0.361877	0.83542	0.83542	0.74474	0.286957	0.431264	0.455639	0.313772	1.01081	0.637079	0.532361	0.223321	0.175109
ENSG00000179632.8	5.03233	0.480066	0.532361	0.563175	0.83542	5.30556	5.92346	0.597684	1.01081	0.637079	0.637079	5.58913	6.16807	5.59691	5.19054	5.70328	0.505077	5.65989	0.683862	5.21628	6.03063
ENSG00000114861.17	1.01081	0.223321	0.480066	0.313772	0.83542	0.74474	0.597684	0.25821	0.361877	0.286957	0.286957	0.408318	0.532361	0.505077	0.563175	0.455639	0.175109	0.431264	0.385399	0.637079	0.683862
ENSG00000138193.13	0.505077	0.361877	0.597684	0.532361	0.563175	0.25821	1.01081	0.408318	0.83542	0.637079	0.637079	0.313772	0.337687	0.455639	0.385399	0.74474	0.175109	0.480066	0.286957	0.683862	0.223321
ENSG00000243073.3	0.74474	0.175109	0.223321	0.313772	0.431264	0.455639	0.563175	0.597684	0.637079	1.01081	1.01081	0.505077	0.408318	0.385399	0.361877	0.337687	0.683862	0.286957	0.25821	0.532361	0.480066
ENSG00000152942.17	0.337687	0.286957	0.683862	0.532361	0.223321	0.361877	0.74474	0.563175	0.83542	1.01081	1.01081	0.597684	0.505077	0.25821	0.480066	0.431264	0.408318	0.313772	0.385399	0.455639	0.175109
ENSG00000240809.1	0.74474	0.597684	0.637079	0.25821	0.337687	0.563175	1.01081	0.505077	0.83542	0.431264	0.431264	0.480066	0.313772	0.223321	0.361877	0.408318	0.532361	0.455639	0.385399	0.286957	0.175109
ENSG00000280004.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000224560.3	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	1.01081	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474
ENSG00000227233.1	0.408318	0.175109	1.01081	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.385399	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474
ENSG00000118363.10	5.23737	0.25821	0.431264	0.597684	1.01081	0.532361	0.505077	0.563175	0.361877	0.683862	0.683862	0.286957	0.313772	0.455639	0.480066	0.637079	0.337687	0.223321	0.408318	0.385399	0.74474
ENSG00000258116.1	0.83542	0.175109	0.385399	0.408318	0.563175	0.223321	0.505077	0.25821	0.637079	0.74474	0.74474	0.455639	0.286957	0.313772	0.597684	1.01081	0.431264	0.337687	0.683862	0.480066	0.361877
ENSG00000273311.1	0.505077	0.361877	0.408318	0.683862	0.25821	0.385399	0.563175	0.337687	0.597684	0.83542	0.83542	0.637079	0.286957	1.01081	0.74474	0.455639	0.313772	0.431264	0.532361	0.175109	0.223321
ENSG00000136169.15	0.83542	0.532361	0.25821	0.637079	0.286957	0.74474	0.505077	0.683862	0.455639	0.563175	0.563175	0.431264	0.313772	0.408318	0.480066	0.223321	0.597684	0.361877	0.385399	0.337687	0.175109
ENSG00000279700.1	0.480066	0.505077	0.408318	0.385399	0.532361	0.431264	0.74474	1.01081	0.83542	0.683862	0.683862	0.637079	0.286957	0.25821	0.597684	0.455639	0.337687	0.223321	0.361877	0.175109	0.313772
ENSG00000121644.17	0.480066	0.175109	0.286957	0.532361	0.563175	0.74474	0.505077	0.408318	0.683862	0.83542	0.83542	0.597684	0.337687	0.385399	0.431264	1.01081	0.361877	0.313772	0.25821	0.637079	0.223321
ENSG00000135903.17	0.385399	0.175109	0.637079	0.223321	0.25821	0.74474	0.286957	0.313772	0.337687	0.361877	0.361877	0.408318	0.431264	0.455639	0.480066	0.83542	0.505077	0.532361	0.563175	1.01081	0.683862
ENSG00000138495.5	0.337687	0.223321	0.480066	0.455639	0.74474	0.431264	0.532361	0.313772	0.563175	0.408318	0.408318	0.683862	0.505077	0.637079	0.597684	0.286957	0.25821	0.83542	0.385399	1.01081	5.22133
ENSG00000204528.3	0.408318	0.74474	0.480066	0.361877	0.597684	0.683862	0.637079	0.385399	0.431264	0.505077	0.505077	1.01081	0.313772	0.337687	0.83542	0.286957	0.223321	0.563175	0.25821	0.175109	0.455639
ENSG00000169992.8	0.480066	0.683862	0.597684	0.455639	0.385399	0.637079	0.74474	0.286957	0.563175	0.361877	0.361877	1.01081	0.25821	0.223321	0.83542	0.408318	0.175109	0.313772	0.505077	0.532361	0.431264
ENSG00000239344.1	1.01081	0.175109	0.313772	0.337687	0.637079	0.385399	0.286957	0.455639	0.25821	0.74474	0.74474	0.83542	0.408318	0.505077	0.683862	0.480066	0.563175	0.223321	0.361877	0.597684	0.532361
ENSG00000253309.5	0.408318	0.175109	0.505077	0.385399	0.74474	0.313772	0.83542	1.01081	0.683862	0.597684	0.597684	0.563175	0.455639	0.223321	0.637079	0.532361	0.337687	0.25821	0.361877	0.431264	0.480066
ENSG00000101323.4	6.39921	7.20142	6.04085	5.81708	5.73014	7.59411	6.52857	6.80686	6.86105	6.067	6.067	0.83542	6.18597	6.77549	5.78331	1.01081	7.77842	6.37671	5.86876	0.74474	7.28661
ENSG00000272456.1	0.505077	0.532361	0.431264	0.385399	0.683862	0.337687	0.74474	0.480066	0.563175	0.83542	0.83542	0.286957	0.637079	0.408318	0.313772	0.175109	0.25821	0.361877	0.455639	0.223321	1.01081
ENSG00000251538.4	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	1.01081	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474
ENSG00000263711.4	0.431264	0.408318	0.683862	0.505077	0.455639	0.223321	0.25821	0.337687	0.532361	0.637079	0.637079	0.286957	0.313772	0.563175	0.480066	0.74474	0.361877	0.83542	1.01081	0.385399	0.175109
ENSG00000262662.1	0.408318	0.175109	0.223321	0.25821	0.286957	0.313772	0.83542	0.337687	0.361877	0.385399	0.385399	0.431264	0.455639	0.480066	0.505077	1.01081	0.532361	0.563175	0.597684	0.637079	0.683862
ENSG00000127564.15	0.505077	0.223321	0.563175	0.286957	0.480066	0.385399	0.431264	0.337687	0.455639	0.74474	0.74474	1.01081	0.25821	0.408318	0.532361	0.637079	0.175109	0.597684	0.683862	0.361877	0.313772
ENSG00000219395.2	0.532361	0.361877	0.385399	0.480066	0.408318	0.431264	0.597684	0.683862	0.505077	1.01081	1.01081	0.83542	0.313772	0.25821	0.337687	0.74474	0.286957	0.563175	0.223321	0.455639	0.175109
ENSG00000254843.1	0.337687	0.83542	0.361877	0.175109	0.223321	0.25821	0.286957	0.597684	0.683862	0.313772	0.313772	0.563175	0.385399	0.408318	0.431264	0.637079	0.455639	0.480066	0.505077	0.532361	0.74474
ENSG00000277998.1	1.01081	0.532361	0.683862	0.337687	0.385399	0.563175	0.505077	0.361877	0.408318	0.223321	0.223321	0.637079	0.74474	0.431264	0.313772	0.480066	0.597684	0.83542	0.175109	0.25821	0.455639
ENSG00000275248.1	0.683862	0.175109	0.223321	0.480066	0.505077	1.01081	0.431264	0.83542	0.597684	0.25821	0.25821	0.74474	0.637079	0.286957	0.455639	0.563175	0.313772	0.337687	0.361877	0.385399	0.532361
ENSG00000226086.5	0.683862	0.175109	0.74474	0.455639	0.361877	0.532361	0.597684	1.01081	0.385399	0.505077	0.505077	0.480066	0.337687	0.223321	0.431264	0.563175	0.25821	0.286957	0.637079	0.83542	0.313772
ENSG00000235023.1	0.74474	0.385399	0.175109	1.01081	0.563175	0.223321	0.532361	0.408318	0.361877	0.637079	0.637079	0.683862	0.431264	0.455639	0.480066	0.83542	0.313772	0.286957	0.25821	0.505077	0.597684
ENSG00000176973.7	0.408318	0.175109	0.337687	0.361877	0.480066	0.563175	0.286957	0.313772	0.505077	0.431264	0.431264	0.597684	0.83542	0.637079	0.455639	0.74474	0.25821	0.223321	0.532361	1.01081	0.683862
ENSG00000255521.1	0.74474	1.01081	0.337687	0.683862	0.408318	0.431264	0.480066	0.455639	0.505077	0.563175	0.563175	0.83542	0.385399	0.361877	0.637079	0.313772	0.532361	0.286957	0.25821	0.223321	0.175109
ENSG00000249514.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	1.01081	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474
ENSG00000272374.1	0.637079	0.337687	0.286957	0.683862	0.563175	0.408318	0.361877	0.597684	1.01081	0.385399	0.385399	0.74474	0.455639	0.505077	0.532361	0.83542	0.25821	0.313772	0.431264	0.223321	0.175109
ENSG00000159479.15	0.532361	0.223321	0.597684	0.337687	0.480066	0.25821	0.563175	0.455639	0.83542	0.408318	0.408318	0.74474	0.637079	1.01081	0.683862	5.26624	0.286957	0.385399	0.361877	0.431264	0.313772
ENSG00000112511.16	0.313772	0.25821	0.175109	0.431264	0.74474	0.455639	0.505077	0.408318	0.637079	0.286957	0.286957	0.563175	0.480066	0.337687	0.83542	1.01081	0.223321	0.597684	0.385399	0.683862	0.532361
ENSG00000196381.9	0.385399	0.505077	0.637079	0.313772	0.337687	0.480066	0.532361	0.223321	0.683862	0.408318	0.408318	0.175109	0.286957	0.83542	0.361877	0.74474	0.597684	1.01081	0.563175	0.455639	0.431264
ENSG00000211950.2	1.01081	0.505077	0.455639	0.637079	0.532361	0.597684	0.83542	0.337687	0.175109	0.286957	0.286957	0.480066	0.313772	0.408318	0.74474	0.431264	0.25821	0.223321	0.683862	0.563175	0.361877
ENSG00000154511.10	0.532361	0.408318	0.597684	0.683862	0.337687	0.175109	0.83542	0.313772	0.563175	0.431264	0.431264	0.25821	1.01081	0.637079	0.455639	0.74474	0.480066	0.505077	0.361877	0.223321	0.385399
ENSG00000144504.14	0.431264	0.313772	0.25821	0.532361	0.175109	1.01081	0.597684	0.361877	0.505077	0.637079	0.637079	0.74474	0.337687	0.286957	0.408318	0.563175	0.385399	0.455639	0.683862	0.480066	0.223321
ENSG00000142507.8	5.45768	5.37935	5.16444	5.99581	6.01535	6.03347	5.83537	0.74474	5.36122	0.683862	0.683862	5.73833	5.77619	6.21301	6.23718	5.85075	1.01081	0.637079	5.66812	7.10191	5.99755
ENSG00000259677.1	0.385399	0.532361	0.431264	0.683862	0.455639	0.175109	0.597684	0.480066	1.01081	0.83542	0.83542	0.74474	0.25821	0.563175	0.286957	0.505077	0.313772	0.337687	0.637079	0.361877	0.408318
ENSG00000164116.15	0.532361	0.74474	0.83542	0.385399	0.175109	0.313772	1.01081	0.505077	0.480066	0.563175	0.563175	0.597684	0.25821	0.286957	0.361877	0.337687	0.408318	0.223321	0.637079	0.683862	0.455639
ENSG00000273305.1	0.683862	0.337687	0.505077	0.385399	0.408318	0.455639	0.480066	0.597684	0.83542	0.74474	0.74474	0.532361	0.313772	1.01081	0.286957	0.637079	0.223321	0.175109	0.361877	0.25821	0.431264
ENSG00000138669.8	0.385399	0.175109	1.01081	0.74474	0.223321	0.505077	0.431264	0.683862	0.563175	0.83542	0.83542	0.25821	0.597684	0.286957	0.455639	0.480066	0.313772	0.337687	0.637079	0.361877	0.408318
ENSG00000250927.1	0.563175	0.83542	0.74474	0.175109	0.223321	0.597684	1.01081	0.25821	0.532361	0.637079	0.637079	0.313772	0.337687	0.361877	0.385399	0.683862	0.408318	0.431264	0.455639	0.480066	0.505077
ENSG00000174013.7	0.505077	0.175109	0.597684	0.337687	0.408318	0.25821	0.480066	0.223321	0.563175	1.01081	1.01081	0.74474	0.313772	0.637079	0.431264	0.683862	0.286957	0.455639	0.385399	0.361877	0.532361
ENSG00000235110.5	0.597684	0.175109	0.505077	0.563175	0.223321	0.683862	0.25821	0.286957	0.313772	0.337687	0.337687	0.361877	0.385399	1.01081	0.532361	0.408318	0.74474	0.431264	0.455639	0.83542	0.637079
ENSG00000227863.2	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	1.01081	0.597684	0.637079	0.683862	0.74474
ENSG00000196704.10	0.337687	0.286957	0.480066	0.223321	0.25821	0.505077	0.385399	1.01081	0.563175	0.637079	0.637079	0.313772	0.83542	0.408318	0.455639	0.597684	0.532361	0.431264	0.74474	0.683862	0.361877
ENSG00000251332.1	0.480066	0.175109	0.223321	0.25821	0.532361	0.286957	0.83542	0.563175	0.74474	0.313772	0.313772	1.01081	0.337687	0.361877	0.683862	0.597684	0.385399	0.408318	0.431264	0.455639	0.505077
ENSG00000259235.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000178821.11	0.385399	0.313772	0.286957	0.361877	0.532361	0.455639	0.25821	0.337687	0.74474	1.01081	1.01081	0.597684	0.480066	0.683862	0.408318	0.431264	0.175109	0.505077	0.637079	0.223321	0.563175
ENSG00000244019.1	0.563175	0.175109	0.223321	0.25821	0.532361	0.286957	0.505077	0.74474	0.313772	1.01081	1.01081	0.597684	0.337687	0.361877	0.683862	0.83542	0.385399	0.408318	0.431264	0.637079	0.455639
ENSG00000106069.19	0.480066	0.313772	0.361877	0.408318	0.385399	1.01081	0.505077	0.597684	0.637079	0.83542	0.83542	0.175109	0.455639	0.431264	0.223321	0.683862	0.337687	0.286957	0.563175	0.74474	0.25821
ENSG00000243911.3	0.83542	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474
ENSG00000232301.1	0.337687	0.175109	0.637079	0.223321	0.683862	1.01081	0.25821	0.286957	0.313772	0.83542	0.83542	0.74474	0.361877	0.385399	0.408318	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175
ENSG00000267871.4	0.385399	0.223321	0.431264	0.408318	0.175109	0.83542	0.597684	0.74474	0.637079	0.505077	0.505077	0.286957	0.480066	1.01081	0.313772	0.683862	0.25821	0.563175	0.532361	0.337687	0.455639
ENSG00000225715.1	0.385399	0.175109	0.223321	0.74474	0.83542	0.25821	0.286957	0.313772	0.337687	0.361877	0.361877	0.408318	0.683862	0.431264	1.01081	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684
ENSG00000271934.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000271919.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000176928.5	0.385399	0.455639	0.637079	0.313772	0.223321	0.480066	1.01081	0.683862	0.505077	0.408318	0.408318	0.175109	0.74474	0.83542	0.25821	0.563175	0.597684	0.286957	0.431264	0.337687	0.532361
ENSG00000233714.1	0.532361	0.175109	0.223321	0.25821	0.597684	0.286957	0.313772	0.683862	0.337687	0.74474	0.74474	0.361877	0.385399	0.408318	0.563175	0.431264	0.637079	0.455639	1.01081	0.480066	0.505077
ENSG00000129455.14	0.408318	0.175109	0.223321	0.25821	0.637079	0.286957	0.313772	0.337687	0.361877	0.385399	0.385399	0.431264	0.455639	0.74474	0.480066	0.683862	0.83542	0.505077	0.532361	1.01081	0.563175
ENSG00000240250.3	1.01081	0.175109	0.223321	0.637079	0.25821	0.286957	0.597684	0.74474	0.563175	0.683862	0.683862	0.313772	0.337687	0.83542	0.480066	0.505077	0.361877	0.385399	0.408318	0.431264	0.455639
ENSG00000265875.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000161896.9	0.455639	0.83542	0.361877	0.563175	0.683862	0.385399	0.74474	1.01081	0.480066	0.597684	0.597684	0.408318	0.175109	0.25821	0.313772	0.505077	0.223321	0.431264	0.286957	0.532361	0.337687
ENSG00000143033.16	0.505077	0.313772	0.431264	0.480066	0.408318	0.385399	0.597684	0.337687	0.637079	0.74474	0.74474	1.01081	0.286957	0.563175	0.455639	0.83542	0.223321	0.532361	0.361877	0.25821	0.175109
ENSG00000256150.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000106410.13	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	1.01081	0.563175	0.597684	0.637079	0.683862	0.74474
ENSG00000259956.1	0.683862	0.175109	0.480066	0.532361	0.505077	0.637079	0.597684	0.361877	0.74474	0.563175	0.563175	0.286957	0.408318	0.455639	0.431264	1.01081	0.223321	0.83542	0.385399	0.313772	0.337687
ENSG00000150773.9	0.337687	0.223321	0.431264	0.361877	0.455639	0.532361	0.683862	0.313772	1.01081	0.563175	0.563175	0.83542	0.385399	0.637079	0.480066	0.597684	0.408318	0.175109	0.74474	0.25821	0.286957
ENSG00000267083.1	0.597684	0.175109	0.223321	0.25821	1.01081	0.637079	0.83542	0.532361	0.286957	0.313772	0.313772	0.74474	0.337687	0.361877	0.505077	0.563175	0.683862	0.385399	0.408318	0.431264	0.455639
ENSG00000259847.1	0.597684	1.01081	0.175109	0.74474	0.223321	0.25821	0.683862	0.286957	0.313772	0.337687	0.337687	0.385399	0.408318	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.83542	0.637079
ENSG00000226668.4	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.83542	1.01081	0.532361	0.563175	0.597684	0.637079	0.683862
ENSG00000268140.1	0.74474	0.505077	0.83542	0.532361	0.337687	0.597684	0.683862	0.175109	0.431264	1.01081	1.01081	0.25821	0.385399	0.286957	0.408318	0.563175	0.637079	0.455639	0.361877	0.480066	0.313772
ENSG00000278987.1	0.480066	0.637079	0.337687	0.25821	0.563175	0.286957	0.408318	0.455639	0.597684	0.683862	0.683862	1.01081	0.313772	0.385399	0.431264	0.361877	0.223321	0.74474	0.532361	0.175109	0.505077
ENSG00000250006.2	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000236313.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	1.01081	0.563175	0.597684	0.637079	0.683862	0.74474
ENSG00000260729.1	0.286957	0.505077	0.361877	0.455639	0.683862	0.74474	0.408318	0.563175	0.480066	1.01081	1.01081	0.637079	0.597684	0.25821	0.431264	0.385399	0.313772	0.532361	0.337687	0.223321	0.175109
